nitrogen,phosphorus,potassium,temperature,moisture,humidity,soiltype,cropname,recommended_fertilizer
29,64,68,28.4,85.1,61.5,saline,cowpea,dap
92,88,71,47.9,84.3,32.9,loamy,cauliflower,bio-fertilizer
87,23,31,36.9,44.8,43.5,arid,sunflower,ammonium sulfate
80,64,27,36.0,87.2,53.3,red,oats,dap
75,77,5,49.8,38.9,44.0,red,peas,organic
48,100,85,34.0,36.1,28.7,arid,wheat,urea
58,93,63,40.7,47.7,42.6,black,maize,ammonium sulfate
49,74,40,23.7,25.5,76.2,laterite,rubber,ammonium sulfate
69,27,78,46.1,32.8,86.9,loamy,banana,compost
61,29,86,44.3,77.5,39.9,peat,brinjal,mop
12,36,39,15.3,53.2,76.3,arid,sesame,urea
69,58,59,33.8,85.6,75.5,peat,spinach,dap
74,29,52,41.4,27.6,49.3,saline,mango,urea
96,98,24,44.3,59.0,36.4,mountain,tobacco,super phosphate
84,65,81,34.3,11.4,56.1,saline,kidney bean,mop
64,90,14,36.5,60.4,78.2,loamy,sunflower,dap
88,54,70,14.4,34.4,40.3,peat,kidney bean,urea
70,8,77,18.7,49.2,37.2,laterite,cowpea,compost
97,47,48,48.8,60.2,70.8,red,onion,compost
45,100,19,37.1,68.3,69.9,arid,cotton,urea
48,50,55,47.9,24.8,27.4,arid,papaya,compost
61,47,51,32.5,25.5,30.8,black,rye,urea
39,27,0,10.2,68.8,84.4,forest,kidney bean,compost
43,48,58,47.4,55.7,74.2,loamy,apple,urea
97,75,92,31.5,81.8,82.2,saline,spinach,bio-fertilizer
91,24,29,22.2,85.9,44.6,alluvial,pigeon pea,npk
9,39,23,36.7,45.2,61.5,loamy,tobacco,mop
92,45,30,38.8,26.1,27.8,alluvial,black gram,vermicompost
23,14,93,17.2,32.0,49.4,loamy,banana,npk
90,28,43,14.8,36.6,22.4,black,potato,dap
31,84,25,24.1,87.2,31.1,black,rice,ammonium sulfate
78,64,0,29.3,82.0,27.2,red,millet,organic
18,66,37,13.8,49.2,53.9,peat,banana,organic
86,34,73,14.8,68.0,24.8,laterite,sugarcane,organic
49,54,86,25.3,68.3,24.8,laterite,apple,dap
49,23,87,37.3,88.0,48.1,black,peas,ammonium sulfate
34,69,99,31.6,83.8,24.2,red,safflower,mop
87,55,71,14.2,75.5,42.2,alluvial,cabbage,bio-fertilizer
2,82,82,21.8,41.3,71.2,arid,garlic,bio-fertilizer
55,78,73,26.4,34.8,55.4,laterite,cauliflower,bio-fertilizer
5,79,57,44.8,72.1,42.9,red,maize,mop
0,63,64,16.4,38.4,22.3,arid,chickpea,compost
30,6,93,38.7,27.5,75.7,arid,onion,dap
4,69,23,40.3,79.5,34.6,forest,safflower,npk
87,17,74,27.2,14.8,85.4,mountain,oats,dap
27,0,56,41.8,83.0,44.6,black,tobacco,super phosphate
26,92,73,36.0,29.7,51.2,mountain,pineapple,npk
70,49,29,26.8,35.9,54.1,laterite,cabbage,vermicompost
15,23,33,48.8,36.1,27.7,mountain,barley,vermicompost
50,93,32,35.1,38.3,71.3,alluvial,tomato,urea
86,39,34,36.5,71.6,67.9,loamy,cabbage,organic
85,29,67,24.7,59.1,76.1,black,black gram,vermicompost
4,43,53,17.3,40.6,43.5,alluvial,tea,ammonium sulfate
21,74,26,48.7,19.6,48.5,loamy,millet,compost
7,23,55,24.2,17.2,74.6,alluvial,rice,npk
20,29,91,15.0,88.2,87.8,arid,oats,organic
86,21,47,19.3,74.9,79.0,alluvial,pineapple,mop
62,10,91,46.7,40.6,23.2,mountain,cauliflower,compost
34,56,32,39.5,42.0,22.1,laterite,wheat,bio-fertilizer
76,93,9,43.0,58.2,46.5,peat,mustard,npk
79,27,41,21.1,45.8,78.8,laterite,mustard,npk
79,26,58,30.6,39.3,49.9,peat,guava,npk
56,93,47,37.8,45.7,66.4,forest,cotton,urea
73,74,39,35.3,58.3,32.4,loamy,cabbage,bio-fertilizer
78,80,17,43.3,84.5,81.6,saline,peas,bio-fertilizer
2,78,69,10.9,40.8,23.1,red,maize,ammonium sulfate
6,63,36,29.2,51.6,46.4,red,kidney bean,organic
79,34,76,16.4,10.8,28.2,alluvial,jute,compost
62,27,61,45.0,54.0,37.7,alluvial,lentil,organic
94,97,42,33.0,31.7,37.8,laterite,cotton,compost
5,58,100,35.3,61.1,47.0,red,sunflower,compost
38,77,7,44.0,23.4,46.4,peat,linseed,organic
92,9,64,38.1,27.2,37.6,arid,rice,organic
7,5,5,15.3,70.1,66.9,alluvial,brinjal,npk
7,32,89,39.7,76.2,23.0,alluvial,orange,super phosphate
43,63,8,40.0,86.1,69.4,saline,cotton,super phosphate
7,34,99,18.1,80.3,46.1,loamy,grape,organic
56,56,94,26.5,81.8,85.6,forest,pomegranate,bio-fertilizer
33,51,61,14.0,37.4,87.5,saline,jute,ammonium sulfate
48,15,83,15.3,36.5,75.9,peat,soybean,ammonium sulfate
75,90,21,17.4,32.0,68.6,forest,soybean,compost
39,18,64,36.1,50.1,77.8,loamy,carrot,mop
84,4,22,33.5,71.4,46.5,alluvial,tobacco,vermicompost
62,40,96,30.9,47.0,50.0,saline,soybean,urea
34,54,19,30.0,17.8,76.2,saline,mango,compost
94,92,66,10.6,53.6,35.4,black,onion,ammonium sulfate
48,10,81,18.0,83.3,84.7,saline,kidney bean,urea
65,36,55,47.5,18.3,79.7,arid,onion,compost
36,11,13,43.4,19.9,23.5,black,watermelon,dap
59,4,100,40.9,50.8,52.7,forest,coffee,bio-fertilizer
56,76,67,14.3,45.9,75.9,loamy,sunflower,organic
94,27,88,31.1,22.9,45.5,red,green gram,ammonium sulfate
21,26,15,29.1,69.1,86.3,alluvial,pomegranate,vermicompost
48,95,19,35.8,16.6,55.9,mountain,brinjal,super phosphate
75,3,100,29.9,45.0,89.0,peat,linseed,organic
78,67,33,13.6,73.2,44.5,mountain,orange,urea
44,30,32,12.8,42.5,21.7,laterite,grape,ammonium sulfate
9,11,7,13.7,26.4,54.1,black,cotton,urea
46,76,0,17.4,18.3,33.0,forest,oats,urea
47,100,75,49.3,68.2,44.8,arid,rye,super phosphate
97,99,94,29.3,53.4,24.1,red,safflower,vermicompost
30,52,60,11.1,27.3,52.5,arid,rice,npk
28,100,0,43.4,53.0,58.2,black,spinach,ammonium sulfate
75,93,0,18.1,59.1,74.1,red,black gram,organic
43,93,49,35.8,85.0,73.5,red,mustard,bio-fertilizer
12,51,42,47.5,55.2,47.9,mountain,papaya,dap
100,65,68,43.0,18.4,46.4,red,chickpea,compost
6,82,24,42.7,63.7,26.1,saline,papaya,urea
48,94,61,39.3,88.0,36.0,loamy,spinach,dap
64,32,68,38.8,60.9,22.5,peat,potato,urea
64,29,72,24.5,85.8,84.9,black,groundnut,organic
37,49,32,45.6,74.4,80.7,mountain,tea,npk
82,29,76,20.1,48.8,38.9,saline,watermelon,bio-fertilizer
27,32,20,14.9,22.7,30.8,arid,green gram,vermicompost
81,50,22,42.5,36.3,48.5,black,jute,super phosphate
66,95,74,32.2,33.7,83.1,mountain,guava,organic
58,34,60,49.8,75.2,26.6,laterite,rye,bio-fertilizer
93,62,41,45.9,19.3,60.0,laterite,watermelon,super phosphate
84,8,15,44.6,22.1,58.0,forest,chickpea,dap
79,33,25,13.9,58.4,57.8,saline,carrot,ammonium sulfate
18,74,61,19.6,69.5,89.8,loamy,barley,urea
77,84,78,38.3,51.3,65.1,arid,peas,urea
63,71,34,30.5,76.3,82.7,red,cauliflower,organic
74,39,73,11.9,16.4,37.4,mountain,grape,organic
26,54,29,31.8,81.1,32.6,black,brinjal,urea
43,56,77,37.8,56.2,40.9,alluvial,barley,dap
30,44,49,31.0,82.2,63.0,mountain,maize,organic
41,79,29,42.2,46.8,34.6,alluvial,cowpea,bio-fertilizer
55,18,55,22.6,28.2,84.1,loamy,sunflower,super phosphate
22,98,32,15.3,88.3,54.4,forest,cauliflower,organic
79,69,99,29.9,28.1,80.6,alluvial,barley,compost
48,15,73,30.5,86.9,58.9,red,lentil,vermicompost
92,20,15,38.2,22.0,34.2,saline,wheat,npk
65,13,5,43.0,67.4,71.8,forest,coffee,super phosphate
26,22,32,30.3,86.9,88.0,peat,black gram,vermicompost
100,72,87,26.4,47.6,85.1,mountain,tobacco,organic
0,83,90,47.8,18.3,43.1,saline,soybean,dap
78,72,83,24.5,79.9,35.2,laterite,watermelon,super phosphate
56,21,47,31.1,69.5,29.8,black,tea,dap
68,46,37,24.3,77.5,23.2,arid,lentil,dap
55,90,84,17.3,78.4,85.6,arid,jute,compost
48,10,98,24.6,25.1,21.9,alluvial,potato,organic
54,53,59,38.9,82.9,63.4,saline,soybean,mop
4,16,92,10.0,86.5,55.3,loamy,garlic,super phosphate
52,27,59,25.0,16.3,66.3,red,tomato,ammonium sulfate
80,100,66,26.7,39.4,83.0,loamy,lentil,dap
15,31,51,30.8,70.2,73.6,forest,apple,super phosphate
26,64,41,49.6,21.6,51.1,mountain,soybean,npk
75,4,58,46.9,62.3,36.3,saline,orange,mop
76,75,17,20.7,84.0,27.5,peat,tobacco,ammonium sulfate
57,96,71,46.9,78.3,73.6,red,orange,organic
44,76,2,42.3,22.8,27.5,black,garlic,npk
9,56,92,24.7,69.5,67.6,peat,sesame,urea
19,69,85,34.6,24.0,83.6,peat,papaya,super phosphate
9,82,12,21.5,41.2,38.5,mountain,jute,urea
55,6,15,38.7,70.3,87.2,forest,cauliflower,dap
72,0,49,13.0,55.4,58.9,arid,chickpea,dap
38,23,98,41.8,54.8,33.6,loamy,millet,npk
63,74,19,27.7,82.9,26.7,red,wheat,npk
68,57,31,26.3,80.6,68.9,forest,pigeon pea,urea
18,23,77,26.6,65.7,46.4,laterite,groundnut,bio-fertilizer
24,28,47,36.6,85.0,77.5,forest,garlic,vermicompost
1,38,37,23.7,70.5,89.1,alluvial,cowpea,compost
56,88,36,35.6,20.3,65.3,saline,apple,super phosphate
60,91,81,21.7,49.8,73.6,forest,apple,dap
30,93,72,37.1,64.6,47.9,laterite,cotton,compost
90,63,80,28.5,70.4,67.0,alluvial,banana,mop
67,51,68,31.1,27.0,37.0,red,groundnut,mop
50,50,97,39.6,64.4,70.5,red,sesame,organic
67,8,73,21.5,36.9,61.4,forest,orange,urea
14,34,28,15.5,78.8,36.7,black,safflower,compost
5,98,25,22.5,89.3,71.6,arid,sesame,super phosphate
54,58,61,41.0,74.2,46.1,laterite,groundnut,ammonium sulfate
11,99,26,22.4,63.6,39.4,arid,sorghum,dap
94,18,25,34.2,77.8,21.7,alluvial,peas,urea
35,43,74,17.1,79.1,61.2,forest,chickpea,super phosphate
61,78,55,36.7,23.1,40.7,mountain,coffee,ammonium sulfate
23,97,99,22.2,54.4,62.3,saline,grape,bio-fertilizer
47,88,24,30.3,41.2,53.9,red,black gram,bio-fertilizer
32,79,68,24.9,12.4,21.6,red,rice,urea
27,37,60,47.8,55.8,41.1,mountain,lentil,npk
53,64,85,21.3,55.2,41.1,alluvial,rice,ammonium sulfate
97,17,67,35.1,16.1,60.3,alluvial,sunflower,npk
16,23,33,33.8,28.7,85.3,black,brinjal,bio-fertilizer
12,74,44,21.5,52.6,78.7,forest,oats,ammonium sulfate
56,7,58,46.8,49.3,57.1,loamy,lentil,organic
60,25,36,21.7,50.3,49.4,laterite,chickpea,organic
34,15,58,24.0,35.5,24.0,saline,millet,compost
47,4,26,36.2,22.1,47.0,red,groundnut,compost
77,29,68,42.9,15.3,84.4,arid,tomato,compost
43,77,15,43.5,89.4,73.2,mountain,papaya,compost
67,91,100,10.6,48.4,55.4,alluvial,kidney bean,dap
35,9,18,28.3,63.5,50.7,mountain,wheat,compost
63,26,82,22.4,65.3,65.8,forest,guava,compost
62,93,3,32.8,41.4,49.2,forest,groundnut,dap
48,37,5,12.8,10.8,67.2,laterite,potato,npk
1,83,43,12.6,77.3,75.5,loamy,millet,organic
55,16,72,45.9,22.2,64.7,red,banana,dap
29,99,17,28.4,81.9,62.0,alluvial,sugarcane,super phosphate
25,2,48,27.2,81.7,48.5,saline,linseed,dap
39,75,80,12.5,85.9,20.2,mountain,maize,urea
5,48,61,16.6,49.8,74.2,arid,cauliflower,super phosphate
76,0,24,25.7,58.3,70.8,forest,pomegranate,bio-fertilizer
19,83,23,15.5,55.1,31.5,arid,rye,super phosphate
99,39,56,44.3,28.8,54.8,black,millet,compost
43,64,29,32.3,44.0,87.2,forest,brinjal,organic
88,73,35,17.3,35.3,71.3,arid,tobacco,organic
69,50,67,31.0,16.9,87.2,peat,soybean,compost
96,30,14,44.1,73.7,59.7,saline,oats,ammonium sulfate
87,25,31,13.9,87.3,85.0,alluvial,tobacco,dap
26,14,72,40.4,19.7,35.7,forest,oats,urea
99,80,48,16.2,46.2,49.0,saline,coconut,urea
25,81,0,43.9,12.3,82.4,loamy,onion,organic
87,70,71,32.3,83.2,52.9,loamy,kidney bean,super phosphate
4,4,73,16.5,37.7,37.9,black,chickpea,vermicompost
93,25,24,31.7,50.5,32.2,alluvial,barley,ammonium sulfate
89,77,29,16.9,66.3,60.5,forest,lentil,dap
63,58,55,39.7,83.1,44.8,saline,apple,vermicompost
79,34,60,17.1,83.1,48.8,peat,wheat,vermicompost
21,61,59,21.2,55.3,40.6,arid,sunflower,super phosphate
0,40,84,14.9,34.1,87.5,laterite,sunflower,vermicompost
75,77,38,32.8,71.9,84.5,arid,grape,npk
0,84,27,36.9,78.7,37.0,forest,orange,dap
75,83,93,33.4,20.3,33.1,peat,tea,npk
89,45,8,45.0,36.0,66.6,saline,oats,compost
7,92,78,25.4,63.5,53.5,red,brinjal,dap
52,68,87,33.9,89.7,20.3,peat,mustard,organic
90,93,88,34.9,40.2,74.0,saline,groundnut,super phosphate
17,76,18,26.0,87.5,88.4,red,peas,npk
77,34,30,33.5,29.7,28.8,arid,orange,npk
72,73,92,38.6,68.5,52.2,red,safflower,compost
100,12,62,28.1,35.9,39.0,mountain,orange,mop
4,83,33,18.6,63.3,33.3,arid,kidney bean,ammonium sulfate
100,0,3,48.5,50.4,59.3,arid,peas,super phosphate
45,24,15,27.3,31.4,48.5,forest,sorghum,vermicompost
91,40,46,35.5,86.3,73.6,black,onion,npk
82,44,88,34.5,57.9,73.0,mountain,tobacco,ammonium sulfate
4,62,85,36.5,85.1,81.5,forest,pigeon pea,super phosphate
41,15,44,45.9,38.1,83.4,mountain,kidney bean,npk
94,40,26,18.2,61.5,63.6,laterite,green gram,mop
28,44,90,17.0,68.9,70.3,red,coffee,super phosphate
85,89,26,36.1,15.1,85.3,forest,sorghum,super phosphate
11,72,94,10.9,11.6,38.1,peat,barley,vermicompost
9,72,87,16.1,46.8,75.5,alluvial,sorghum,compost
6,31,29,38.1,14.7,49.0,black,maize,dap
50,47,59,20.6,54.3,37.1,loamy,cabbage,mop
5,83,64,43.0,59.5,79.8,mountain,onion,urea
94,40,53,22.1,38.5,77.2,peat,kidney bean,dap
36,2,37,43.3,25.9,38.9,forest,black gram,npk
41,65,72,36.9,49.6,60.6,mountain,pineapple,mop
82,97,2,12.9,79.6,67.1,red,sorghum,urea
54,26,22,33.1,24.8,42.3,laterite,rubber,vermicompost
72,32,70,38.1,13.1,28.2,alluvial,linseed,super phosphate
37,4,9,39.5,57.5,43.4,mountain,oats,dap
15,15,55,37.4,38.2,85.6,mountain,apple,bio-fertilizer
81,14,44,40.8,48.8,67.7,red,green gram,npk
62,21,2,20.6,57.5,78.4,loamy,cotton,ammonium sulfate
23,27,52,18.7,55.9,31.4,black,pineapple,dap
8,32,87,44.0,80.2,58.3,mountain,chickpea,bio-fertilizer
92,5,82,14.4,22.9,72.2,peat,mustard,vermicompost
24,65,8,16.1,87.3,37.9,loamy,lentil,compost
13,95,86,21.7,32.2,26.8,peat,grape,compost
4,13,48,16.1,88.0,28.5,peat,cowpea,ammonium sulfate
67,50,41,41.7,34.4,86.9,loamy,cauliflower,mop
56,53,72,38.4,83.5,34.8,mountain,rice,bio-fertilizer
16,41,89,38.5,19.5,43.0,forest,cowpea,dap
50,72,51,48.7,51.9,32.7,alluvial,soybean,compost
45,58,44,34.3,83.1,40.1,peat,jute,organic
86,13,18,40.4,88.9,76.9,loamy,cowpea,urea
97,1,98,48.9,28.8,67.4,red,tea,organic
28,12,86,13.0,67.6,50.5,black,papaya,vermicompost
22,83,15,11.3,50.6,58.9,peat,pineapple,bio-fertilizer
51,81,33,42.4,45.8,82.4,red,chickpea,dap
49,41,57,48.7,35.3,33.1,red,mustard,organic
82,90,23,22.3,30.1,73.8,arid,sorghum,super phosphate
100,72,78,27.5,27.6,41.5,laterite,cabbage,urea
78,72,98,16.7,40.8,74.9,loamy,lentil,super phosphate
93,19,59,29.7,67.7,82.2,mountain,sorghum,urea
3,59,15,41.5,77.4,56.7,mountain,maize,mop
38,69,9,41.1,25.5,57.9,peat,potato,dap
83,53,17,28.9,28.7,60.8,alluvial,brinjal,bio-fertilizer
68,57,96,11.1,50.7,37.1,mountain,watermelon,ammonium sulfate
60,64,63,39.4,22.4,55.1,loamy,cotton,vermicompost
21,50,70,41.1,62.9,44.1,peat,groundnut,bio-fertilizer
100,81,47,30.1,32.9,70.7,loamy,cauliflower,bio-fertilizer
38,35,35,12.6,89.5,37.1,arid,cotton,urea
76,27,23,29.6,74.4,60.4,forest,garlic,dap
30,22,6,19.2,21.0,79.4,red,papaya,bio-fertilizer
34,79,52,28.8,31.9,81.7,loamy,rubber,bio-fertilizer
3,1,17,30.3,75.4,69.3,peat,sunflower,dap
65,93,18,19.3,87.3,50.7,red,kidney bean,ammonium sulfate
29,22,97,14.4,37.6,84.0,red,orange,mop
49,71,72,27.7,49.9,21.5,peat,onion,ammonium sulfate
57,19,17,39.5,89.9,74.0,laterite,wheat,compost
28,52,81,45.7,14.0,62.5,arid,onion,vermicompost
44,35,99,46.0,77.4,53.9,laterite,mango,compost
24,100,69,32.7,66.9,38.0,peat,mango,organic
16,3,38,43.1,60.1,63.2,arid,tobacco,dap
89,45,49,40.5,35.2,38.8,peat,garlic,organic
99,89,51,36.0,57.1,28.2,black,sesame,urea
97,34,68,28.3,23.8,75.1,forest,rye,dap
82,54,92,38.7,18.4,80.8,forest,grape,ammonium sulfate
3,45,40,49.8,49.3,71.0,forest,sorghum,dap
40,54,70,41.8,20.7,29.3,peat,carrot,compost
24,35,29,37.4,27.4,75.4,mountain,banana,dap
24,64,54,30.8,76.5,27.6,peat,jute,ammonium sulfate
38,67,42,24.3,24.9,23.3,saline,chickpea,bio-fertilizer
80,91,71,20.1,72.7,78.4,mountain,peas,super phosphate
90,71,75,29.4,17.7,51.8,loamy,sesame,organic
52,5,2,43.3,62.3,67.0,red,garlic,ammonium sulfate
11,28,60,46.8,28.5,58.1,arid,guava,npk
86,21,87,17.6,59.1,69.8,loamy,tomato,mop
81,93,53,12.2,10.8,80.5,peat,rice,vermicompost
67,27,29,27.3,80.3,68.6,loamy,watermelon,vermicompost
23,19,61,31.3,86.6,78.9,black,soybean,compost
96,49,49,44.7,22.7,55.1,forest,papaya,dap
0,41,2,13.9,60.7,42.4,saline,kidney bean,vermicompost
47,51,69,42.8,11.9,29.6,peat,safflower,compost
56,38,53,15.5,83.1,56.5,saline,carrot,dap
2,22,55,29.7,86.9,37.3,loamy,grape,ammonium sulfate
16,24,96,11.3,78.6,75.4,mountain,watermelon,super phosphate
34,32,88,18.5,82.7,33.9,mountain,rubber,bio-fertilizer
24,93,98,14.3,40.6,32.6,black,tea,vermicompost
12,52,5,17.3,37.3,71.6,loamy,cauliflower,ammonium sulfate
8,69,77,42.7,76.8,63.4,mountain,green gram,organic
51,94,89,40.3,54.9,60.4,peat,black gram,bio-fertilizer
48,87,72,12.8,62.9,50.8,mountain,onion,dap
25,34,39,48.9,43.8,43.3,peat,kidney bean,compost
24,91,30,43.0,84.3,66.4,arid,apple,npk
26,80,38,19.1,56.9,43.4,alluvial,chickpea,compost
40,57,0,50.0,40.0,48.2,arid,soybean,vermicompost
62,19,73,49.6,62.2,51.4,loamy,pineapple,organic
69,14,73,41.3,55.4,22.1,red,green gram,bio-fertilizer
43,68,47,42.0,40.5,28.8,black,sorghum,dap
36,97,95,32.6,89.2,23.7,black,apple,urea
29,15,8,28.0,78.4,43.1,peat,garlic,ammonium sulfate
98,48,82,13.3,68.2,55.0,loamy,watermelon,dap
59,43,50,26.9,80.5,23.0,forest,lentil,urea
66,37,5,45.9,44.4,79.8,peat,maize,bio-fertilizer
28,77,94,33.2,45.7,84.0,arid,mango,mop
95,84,48,27.8,22.8,54.5,arid,apple,super phosphate
26,10,48,32.5,49.0,70.0,arid,rice,npk
80,80,21,23.3,29.8,60.5,arid,carrot,ammonium sulfate
36,68,3,32.1,37.3,60.1,peat,soybean,vermicompost
35,95,88,39.8,60.1,20.6,alluvial,pomegranate,urea
37,27,13,28.9,60.9,40.1,black,grape,organic
82,49,14,41.7,25.5,80.6,saline,coffee,urea
54,73,90,20.4,54.9,49.1,loamy,mango,urea
26,36,29,18.5,63.2,41.9,alluvial,cabbage,npk
3,85,31,19.5,43.8,29.2,laterite,tobacco,ammonium sulfate
66,34,18,43.0,29.7,64.2,arid,tea,super phosphate
78,35,34,11.3,58.9,44.7,forest,banana,npk
8,41,46,19.3,53.3,50.6,black,cotton,mop
64,97,86,14.7,62.1,32.0,peat,tomato,organic
65,62,72,27.4,75.5,46.6,loamy,oats,dap
91,15,18,48.1,63.8,46.5,forest,garlic,urea
91,43,14,20.1,43.8,62.8,forest,pomegranate,npk
9,40,85,48.6,38.6,22.4,red,cotton,organic
75,59,6,43.4,39.4,62.0,arid,coffee,vermicompost
20,2,66,24.2,20.9,84.5,loamy,soybean,organic
20,43,35,26.7,20.3,42.3,forest,sugarcane,urea
33,19,10,41.0,53.2,75.6,saline,sugarcane,dap
26,91,52,30.3,79.7,45.0,peat,tomato,urea
48,79,25,29.7,85.7,60.4,arid,grape,urea
74,48,34,38.5,33.3,34.2,peat,black gram,ammonium sulfate
36,78,95,12.4,54.8,43.9,mountain,mustard,dap
79,82,71,48.2,18.9,84.7,loamy,cowpea,bio-fertilizer
99,48,65,44.2,27.9,31.4,arid,kidney bean,compost
3,10,28,14.1,74.3,64.2,laterite,rice,mop
53,38,100,46.2,61.2,46.0,arid,groundnut,super phosphate
69,100,23,26.0,31.4,37.6,mountain,brinjal,compost
73,45,63,20.3,61.3,23.4,mountain,black gram,npk
66,87,17,12.7,28.1,86.1,saline,guava,dap
83,26,0,47.2,88.9,52.6,black,oats,compost
80,74,82,41.4,72.5,83.7,forest,sunflower,npk
86,82,48,35.0,50.4,22.6,loamy,safflower,bio-fertilizer
35,13,40,15.4,21.1,39.7,laterite,soybean,super phosphate
10,46,56,46.1,28.7,29.0,saline,coconut,npk
2,23,89,27.6,21.6,67.2,forest,tobacco,npk
57,66,54,42.8,81.6,28.3,mountain,linseed,vermicompost
4,41,63,15.6,24.7,80.8,peat,millet,super phosphate
58,9,84,41.7,17.9,56.0,peat,sesame,dap
82,74,97,42.1,37.2,40.6,alluvial,rice,compost
7,30,18,48.4,46.1,64.5,arid,chickpea,compost
40,75,75,43.1,46.7,59.7,peat,wheat,vermicompost
99,71,37,31.0,84.6,21.2,saline,jute,compost
63,48,8,30.6,60.2,64.5,alluvial,potato,dap
65,50,48,29.4,24.3,38.8,peat,wheat,mop
63,95,71,22.2,70.1,82.8,laterite,sugarcane,bio-fertilizer
66,72,29,13.5,50.1,44.9,arid,cowpea,super phosphate
85,70,56,46.1,82.7,82.4,red,tomato,npk
56,25,39,17.9,54.1,74.3,laterite,barley,bio-fertilizer
36,31,19,17.7,76.1,62.6,saline,mustard,ammonium sulfate
44,88,63,32.7,47.1,47.1,alluvial,groundnut,bio-fertilizer
69,54,10,10.7,75.1,64.8,mountain,mustard,dap
50,78,96,27.8,14.8,70.7,red,mango,bio-fertilizer
75,82,7,42.9,49.4,34.7,peat,papaya,ammonium sulfate
7,20,12,21.7,79.8,23.3,loamy,sorghum,organic
98,62,72,47.5,73.9,24.2,saline,soybean,bio-fertilizer
13,99,87,16.4,20.6,78.3,arid,sunflower,urea
5,61,68,14.9,45.4,73.5,arid,guava,urea
85,20,5,30.5,62.8,79.0,mountain,brinjal,vermicompost
56,80,82,17.5,79.3,86.6,saline,jute,urea
23,89,30,14.3,70.1,75.1,mountain,pomegranate,bio-fertilizer
25,68,90,28.6,25.8,28.2,alluvial,carrot,dap
32,63,5,19.5,21.7,75.2,loamy,millet,super phosphate
1,86,6,15.4,71.4,41.2,mountain,millet,bio-fertilizer
61,18,67,12.7,22.3,38.4,loamy,sunflower,vermicompost
20,95,25,41.9,21.4,45.4,peat,chickpea,vermicompost
89,53,1,24.5,54.1,79.4,arid,green gram,npk
45,60,65,11.5,19.8,44.3,mountain,coconut,super phosphate
5,49,99,22.0,67.3,74.8,alluvial,onion,dap
26,62,95,21.3,19.9,58.5,laterite,cowpea,super phosphate
83,30,66,41.9,85.6,83.5,saline,peas,mop
58,51,41,49.6,28.2,25.1,saline,apple,vermicompost
24,5,13,13.6,47.4,44.1,black,coconut,compost
1,41,19,25.4,55.2,86.3,alluvial,orange,npk
33,33,40,43.1,28.4,78.7,forest,watermelon,organic
75,97,100,13.5,77.3,79.0,laterite,oats,bio-fertilizer
16,51,63,25.3,42.1,33.1,alluvial,cabbage,dap
63,7,63,29.4,55.9,88.2,alluvial,coffee,dap
35,42,81,27.0,77.8,31.4,alluvial,cabbage,organic
99,45,93,24.1,40.5,31.4,peat,kidney bean,npk
32,93,2,38.7,48.1,23.7,peat,pigeon pea,vermicompost
27,34,24,21.4,51.7,38.5,forest,oats,npk
56,100,10,37.8,13.1,65.7,peat,linseed,npk
69,88,49,34.2,18.6,46.5,laterite,potato,vermicompost
27,17,64,33.8,38.7,41.5,arid,oats,bio-fertilizer
0,17,27,24.7,44.8,71.0,saline,black gram,urea
29,98,10,28.9,21.1,72.8,arid,maize,mop
21,4,47,42.5,77.2,44.2,saline,coconut,organic
14,81,8,11.7,64.4,21.2,alluvial,tomato,vermicompost
56,20,43,15.6,31.7,28.3,peat,banana,super phosphate
1,28,44,47.3,28.1,35.9,saline,tea,organic
71,15,65,22.6,75.6,49.5,laterite,groundnut,npk
25,10,52,25.3,43.5,38.4,forest,grape,npk
10,36,82,12.8,28.2,53.1,black,cotton,bio-fertilizer
72,75,71,31.2,73.7,37.7,arid,safflower,compost
25,53,36,25.5,22.9,66.1,forest,pomegranate,super phosphate
63,97,90,15.5,84.7,25.3,saline,cabbage,organic
53,34,71,48.0,15.4,64.8,mountain,groundnut,dap
17,98,6,10.8,48.5,47.9,black,chickpea,mop
41,43,81,34.4,18.9,85.3,black,mango,dap
78,7,77,43.2,67.4,33.2,black,chickpea,compost
97,63,33,47.6,44.9,49.5,black,garlic,ammonium sulfate
69,23,23,14.8,39.9,88.4,mountain,black gram,mop
57,42,10,18.9,84.2,29.4,forest,papaya,super phosphate
40,60,19,14.0,85.4,25.8,laterite,watermelon,mop
79,98,40,44.4,58.8,86.8,forest,papaya,bio-fertilizer
0,37,46,39.8,30.3,77.3,mountain,cowpea,mop
78,21,92,26.2,73.3,70.9,peat,coffee,organic
23,96,88,13.2,55.9,63.5,forest,cabbage,mop
54,98,27,31.9,17.7,46.9,forest,cotton,super phosphate
26,86,40,13.0,86.6,36.8,laterite,linseed,super phosphate
17,36,42,43.8,50.9,61.2,forest,kidney bean,super phosphate
9,48,42,32.5,34.7,57.1,arid,tomato,vermicompost
90,14,80,38.4,42.1,55.6,mountain,rice,dap
46,3,27,15.1,11.4,48.0,loamy,coconut,mop
4,52,3,31.1,27.9,21.3,mountain,watermelon,mop
45,57,8,22.7,23.7,42.8,arid,potato,vermicompost
86,37,29,45.6,14.6,83.8,red,coconut,ammonium sulfate
45,82,36,28.9,79.6,75.3,saline,onion,bio-fertilizer
83,57,66,25.8,83.2,69.9,black,black gram,ammonium sulfate
